BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201502,1,0,201502,2,300,91963,551077,INDIANA,18,2015,February,Heavy Snow,Z,20,WHITE,IWX,2/1/2015 0:00,EST-5,2/2/2015 3:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Deepening low pressure tracking east through the northern Ohio Valley brought a prolonged period of moderate to heavy snow to the region February 1st into early February 2nd. Snowfall totals generally ranged between 12 and 17 inches north of the US 24 corridor, with lesser amounts to the south as rain mixed in.","Light snow developed during the late evening hours of January 31st and became heavy at times February 1st into early February 2nd. Total snow accumulations across the county generally ranged between 6 and 9 inches, heaviest across northern portions of the county. Wind gusts of 15 to 25 mph, combined with the falling snow, created reduced visibilities and blowing snow. Numerous events were cancelled across the region, along with reports of slide-offs and accidents due to snow covered and slick roads. The heavy, wet, nature of the snow also led to sporadic power outages.",CSV
201502,1,0,201502,2,300,91963,551078,INDIANA,18,2015,February,Heavy Snow,Z,22,CASS,IWX,2/1/2015 0:00,EST-5,2/2/2015 3:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Deepening low pressure tracking east through the northern Ohio Valley brought a prolonged period of moderate to heavy snow to the region February 1st into early February 2nd. Snowfall totals generally ranged between 12 and 17 inches north of the US 24 corridor, with lesser amounts to the south as rain mixed in.","Light snow developed during the late evening hours of January 31st and became heavy at times February 1st into early February 2nd. Rain mixed in with the snow during the morning and early afternoon hours of February 1st which limited snow accumulations somewhat. Total snow accumulations across the county generally ranged between 5 and 8 inches, heaviest across northern portions of the county. Wind gusts of 15 to 25 mph, combined with the falling snow, created reduced visibilities and blowing snow. Numerous events were cancelled across the region, along with reports of slide-offs and accidents due to snow covered and slick roads. The heavy, wet, nature of the snow also led to sporadic power outages.",CSV
201502,14,800,201502,14,1800,92339,553035,INDIANA,18,2015,February,Winter Weather,Z,18,ALLEN,IWX,2/14/2015 8:00,EST-5,2/14/2015 18:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,Snow and strong winds created near blizzard conditions at times on February 14th along and behind a strong arctic front. Snow amounts generally ranged between 1 and 3 inches.,"Wind gusts up to 45 mph and snow squalls along and behind an arctic front created near whiteout conditions at times on February 14th. Visibilities were reduced to less than 200 feet in heavier snow showers, with total snow accumulations generally ranging between a half inch and 2 inches. Several multi-vehicle accidents were reported across the region due to reduced visibilities and slick roads.",CSV
201502,14,800,201502,14,1800,92339,553034,INDIANA,18,2015,February,Winter Weather,Z,17,WHITLEY,IWX,2/14/2015 8:00,EST-5,2/14/2015 18:00,0,0,0,0,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,,,,,,,,,Snow and strong winds created near blizzard conditions at times on February 14th along and behind a strong arctic front. Snow amounts generally ranged between 1 and 3 inches.,"Wind gusts up to 45 mph and snow squalls along and behind an arctic front created near whiteout conditions at times on February 14th. Visibilities were reduced to less than 200 feet in heavier snow showers, with total snow accumulations generally ranging between 1 and 3 inches. Several multi-vehicle accidents were reported across the region due to reduced visibilities and slick roads, including a crash involving up to 20 vehicles on US 30 near Columbia City.",CSV
201502,14,700,201502,14,1800,92339,553036,INDIANA,18,2015,February,Winter Weather,Z,6,LAGRANGE,IWX,2/14/2015 7:00,EST-5,2/14/2015 18:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,Snow and strong winds created near blizzard conditions at times on February 14th along and behind a strong arctic front. Snow amounts generally ranged between 1 and 3 inches.,"Wind gusts up to 45 mph and snow squalls along and behind an arctic front created near whiteout conditions at times on February 14th. Visibilities were reduced to less than 200 feet in heavier snow showers, with total snow accumulations generally ranging between a half inch and 2 inches. Several multi-vehicle accidents were reported across the region due to reduced visibilities and slick roads.",CSV
201502,14,800,201502,14,1800,92339,553037,INDIANA,18,2015,February,Winter Weather,Z,8,NOBLE,IWX,2/14/2015 8:00,EST-5,2/14/2015 18:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,Snow and strong winds created near blizzard conditions at times on February 14th along and behind a strong arctic front. Snow amounts generally ranged between 1 and 3 inches.,"Wind gusts up to 45 mph and snow squalls along and behind an arctic front created near whiteout conditions at times on February 14th. Visibilities were reduced to less than 200 feet in heavier snow showers, with total snow accumulations generally ranging between a half inch and 2 inches. Several multi-vehicle accidents were reported across the region due to reduced visibilities and slick roads.",CSV
201502,20,1700,201502,21,700,93166,559074,INDIANA,18,2015,February,Winter Storm,Z,86,VANDERBURGH,PAH,2/20/2015 17:00,CST-6,2/21/2015 7:00,0,0,0,0,100.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A winter storm brought hazardous conditions to southwest Indiana. The precipitation type was primarily freezing rain. Some sleet and snow was reported at the onset. Around one-quarter inch of ice glazed trees and power lines, on top of one-quarter to one-half inch of sleet. Roads became ice-covered and very hazardous. Numerous vehicle crashes and slide-offs occurred. Isolated power outages were reported due to tree limbs on power lines. A utility company estimated outages totaled about 500 customers. Downed tree limbs damaged vehicles at the campus of Southern Indiana University. Several east-to-west bands of light to locally moderate precipitation advanced slowly northward in response to the arrival of warm, moist air in the low levels. Strengthening of a southerly low level jet occurred ahead of a 500 mb shortwave impulse emerging out of the central Plains. Convective enhancement of precipitation rates was observed. After the precipitation changed to rain, the combination of snowmelt and rainfall produced localized street flooding. Most of the street flooding was in urban areas, such as Evansville.",,CSV
201502,20,1700,201502,21,700,93166,559075,INDIANA,18,2015,February,Winter Storm,Z,87,WARRICK,PAH,2/20/2015 17:00,CST-6,2/21/2015 7:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A winter storm brought hazardous conditions to southwest Indiana. The precipitation type was primarily freezing rain. Some sleet and snow was reported at the onset. Around one-quarter inch of ice glazed trees and power lines, on top of one-quarter to one-half inch of sleet. Roads became ice-covered and very hazardous. Numerous vehicle crashes and slide-offs occurred. Isolated power outages were reported due to tree limbs on power lines. A utility company estimated outages totaled about 500 customers. Downed tree limbs damaged vehicles at the campus of Southern Indiana University. Several east-to-west bands of light to locally moderate precipitation advanced slowly northward in response to the arrival of warm, moist air in the low levels. Strengthening of a southerly low level jet occurred ahead of a 500 mb shortwave impulse emerging out of the central Plains. Convective enhancement of precipitation rates was observed. After the precipitation changed to rain, the combination of snowmelt and rainfall produced localized street flooding. Most of the street flooding was in urban areas, such as Evansville.",,CSV
201502,16,300,201502,16,1800,92357,553729,INDIANA,18,2015,February,Heavy Snow,Z,83,DUBOIS,LMK,2/16/2015 3:00,EST-5,2/16/2015 18:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,"Arctic air invaded the Lower Ohio Valley on the 14th of February, setting the stage for heavy snow that developed during the early morning hours on the 16th. Low pressure moved across Arkansas and Tennessee from the 15th to the 16th of February. A large swath of heavy snow spread from southern Missouri into central Kentucky and southern Indiana during the early morning hours on the 16th, ending by late afternoon. During the late morning hours, snow fell at a rate of over one inch per hour, reducing visibility to less than one quarter of a mile for several consecutive hours. Southern Indiana received from 5 to 9 inches of snow, with a strip of heavy snow of near one foot extending right across central Kentucky from Ohio through Madison Counties.",Five to 6 inches of snow fell across Dubois County.,CSV
201502,16,300,201502,16,1800,92357,553730,INDIANA,18,2015,February,Heavy Snow,Z,76,ORANGE,LMK,2/16/2015 3:00,EST-5,2/16/2015 18:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,"Arctic air invaded the Lower Ohio Valley on the 14th of February, setting the stage for heavy snow that developed during the early morning hours on the 16th. Low pressure moved across Arkansas and Tennessee from the 15th to the 16th of February. A large swath of heavy snow spread from southern Missouri into central Kentucky and southern Indiana during the early morning hours on the 16th, ending by late afternoon. During the late morning hours, snow fell at a rate of over one inch per hour, reducing visibility to less than one quarter of a mile for several consecutive hours. Southern Indiana received from 5 to 9 inches of snow, with a strip of heavy snow of near one foot extending right across central Kentucky from Ohio through Madison Counties.",A range of 6 to 8 inches of snow fell across Orange County.,CSV
201502,14,900,201502,14,1800,92339,553038,INDIANA,18,2015,February,Winter Weather,Z,27,ADAMS,IWX,2/14/2015 9:00,EST-5,2/14/2015 18:00,0,0,0,0,0.00K,0.00K,Social Media,,,,,,,,,,,,,,,,,,,,,,Snow and strong winds created near blizzard conditions at times on February 14th along and behind a strong arctic front. Snow amounts generally ranged between 1 and 3 inches.,"Wind gusts up to 45 mph and snow squalls along and behind an arctic front created near whiteout conditions at times on February 14th. Visibilities were reduced to less than 200 feet in heavier snow showers, with total snow accumulations generally ranging between a half inch and 2 inches. Several multi-vehicle accidents were reported across the region due to reduced visibilities and slick roads.",CSV
201502,20,1700,201502,21,1300,93166,559070,INDIANA,18,2015,February,Winter Storm,Z,81,GIBSON,PAH,2/20/2015 17:00,CST-6,2/21/2015 13:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A winter storm brought hazardous conditions to southwest Indiana. The precipitation type was primarily freezing rain. Some sleet and snow was reported at the onset. Around one-quarter inch of ice glazed trees and power lines, on top of one-quarter to one-half inch of sleet. Roads became ice-covered and very hazardous. Numerous vehicle crashes and slide-offs occurred. Isolated power outages were reported due to tree limbs on power lines. A utility company estimated outages totaled about 500 customers. Downed tree limbs damaged vehicles at the campus of Southern Indiana University. Several east-to-west bands of light to locally moderate precipitation advanced slowly northward in response to the arrival of warm, moist air in the low levels. Strengthening of a southerly low level jet occurred ahead of a 500 mb shortwave impulse emerging out of the central Plains. Convective enhancement of precipitation rates was observed. After the precipitation changed to rain, the combination of snowmelt and rainfall produced localized street flooding. Most of the street flooding was in urban areas, such as Evansville.",,CSV
201502,1,0,201502,2,1000,92878,561055,INDIANA,18,2015,February,Heavy Snow,Z,1,LAKE,LOT,2/1/2015 0:00,CST-6,2/2/2015 10:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Several ingredients came together to produce 10 to 15 inches of snowfall across northwest Indiana, with locally higher totals.  A deepening center of low pressure lifting from the Southern Plains through the Ohio Valley pulled rich moisture out of the tropical Pacific Ocean and the Gulf of Mexico and wrapped it into cold Arctic air.  Early in the event the relatively mild surface temperatures in the 30s kept snow-to-liquid ratios on the lower end of the spectrum, or close to 10-to-1.  As the event progressed and colder air spread into the region, the snow evolved from wet and heavy to very light and fluffy as ratios eventually increased to 30-to-1 or higher.  ||A tightening pressure gradient around the low center as it moved from central Illinois into central Indiana also supported strong and gusty northeast winds later Sunday afternoon into the evening, producing a period of blizzard to near blizzard conditions with gusts over 35 mph and visibilities around 1/4 mile or less in many locations.||Some of the highest snowfall reports include:  17.0 inches near Hobard (Lake); 16.0 inches near Valparaiso (Porter); 13.5 inches near De Motte (Jasper); and 10.0 inches in Morocco (Newton).",,CSV
